### Cluster 71 — Symptoms (34)
Symptom,Frequency
tearing pains in knees,2
neuralgic pains in arms,2
rheumatic conditions,1
burning,2
burning in urethra,2
urinary symptoms,1
amblyopia,1
urine scanty,1
frequent urination,2
tearing pains in elbows,1
marked burning,1
pain in urethra,1
bruised sensation in legs,3
neuralgic pains in joints,1
violent pain in region of kidneys,1
urine bloody,1
gouty pains,3
bruised sensation in arms,2
better from warmth,2
bruised sensation in joints,3
tearing pains in hips,1
swelling in gouty states,1
backache,1
burning sensation in kidneys,1
pain in kidneys,1
tearing pains in legs,1
tearing pains in shoulders,1
neuralgic pains in legs,1
pressure in kidneys,1
urine with odor of violets,1
gouty complaints,1
stiffness in joints,1
pain in joints,1
rheumatic complaints,1

### Top Remedies
Remedy,Symptoms_Covered
terebinthina,30
sulphuricum acidum,9
urtica urens,2
cannabis sativa,2
manganum,1
palladium,1
cicuta virosa,1

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies
backache,burning in urethra,1.0,1
backache,urinary symptoms,1.0,1
backache,amblyopia,1.0,1
backache,urine scanty,1.0,1
backache,frequent urination,1.0,1
backache,tearing pains in elbows,1.0,1
backache,marked burning,1.0,1
backache,pain in urethra,1.0,1
backache,bruised sensation in legs,1.0,1
backache,neuralgic pains in joints,1.0,1
backache,violent pain in region of kidneys,1.0,1
backache,urine bloody,1.0,1
backache,gouty pains,1.0,1
backache,bruised sensation in arms,1.0,1
backache,better from warmth,1.0,1
backache,bruised sensation in joints,1.0,1
backache,tearing pains in hips,1.0,1
backache,swelling in gouty states,1.0,1
backache,burning sensation in kidneys,1.0,1
backache,pain in kidneys,1.0,1
backache,tearing pains in legs,1.0,1
backache,tearing pains in shoulders,1.0,1
backache,neuralgic pains in legs,1.0,1
backache,pressure in kidneys,1.0,1
backache,urine with odor of violets,1.0,1
burning in urethra,tearing pains in knees,0.5,1
burning in urethra,neuralgic pains in arms,0.5,1
burning in urethra,rheumatic conditions,0.5,1
burning in urethra,burning,0.5,1
burning in urethra,urinary symptoms,0.5,1
burning in urethra,amblyopia,0.5,1
burning in urethra,urine scanty,0.5,1
burning in urethra,frequent urination,1.0,2
burning in urethra,tearing pains in elbows,0.5,1
burning in urethra,marked burning,0.5,1
burning in urethra,pain in urethra,0.5,1
burning in urethra,bruised sensation in legs,0.5,1
burning in urethra,neuralgic pains in joints,0.5,1
burning in urethra,violent pain in region of kidneys,0.5,1
burning in urethra,urine bloody,0.5,1
burning in urethra,gouty pains,0.5,1
burning in urethra,bruised sensation in arms,0.5,1
burning in urethra,better from warmth,0.5,1
burning in urethra,bruised sensation in joints,0.5,1
burning in urethra,tearing pains in hips,0.5,1
burning in urethra,swelling in gouty states,0.5,1
burning in urethra,backache,0.5,1
burning in urethra,burning sensation in kidneys,0.5,1
burning in urethra,pain in kidneys,0.5,1
burning in urethra,tearing pains in legs,0.5,1
burning in urethra,tearing pains in shoulders,0.5,1
burning in urethra,neuralgic pains in legs,0.5,1
burning in urethra,pressure in kidneys,0.5,1
burning in urethra,urine with odor of violets,0.5,1
bruised sensation in arms,tearing pains in knees,0.5,1
bruised sensation in arms,neuralgic pains in arms,0.5,1
bruised sensation in arms,rheumatic conditions,0.5,1
bruised sensation in arms,burning,0.5,1
bruised sensation in arms,burning in urethra,0.5,1
bruised sensation in arms,urinary symptoms,0.5,1
bruised sensation in arms,amblyopia,0.5,1
bruised sensation in arms,urine scanty,0.5,1
bruised sensation in arms,frequent urination,0.5,1
bruised sensation in arms,gouty complaints,0.5,1
bruised sensation in arms,tearing pains in elbows,0.5,1
bruised sensation in arms,marked burning,0.5,1
bruised sensation in arms,pain in urethra,0.5,1
bruised sensation in arms,bruised sensation in legs,1.0,2
bruised sensation in arms,neuralgic pains in joints,0.5,1
bruised sensation in arms,violent pain in region of kidneys,0.5,1
bruised sensation in arms,stiffness in joints,0.5,1
bruised sensation in arms,urine bloody,0.5,1
bruised sensation in arms,gouty pains,1.0,2
bruised sensation in arms,better from warmth,1.0,2
bruised sensation in arms,bruised sensation in joints,1.0,2
bruised sensation in arms,pain in joints,0.5,1
bruised sensation in arms,tearing pains in hips,0.5,1
bruised sensation in arms,swelling in gouty states,0.5,1
bruised sensation in arms,backache,0.5,1
bruised sensation in arms,burning sensation in kidneys,0.5,1
bruised sensation in arms,pain in kidneys,0.5,1
bruised sensation in arms,tearing pains in legs,0.5,1
bruised sensation in arms,tearing pains in shoulders,0.5,1
bruised sensation in arms,neuralgic pains in legs,0.5,1
bruised sensation in arms,pressure in kidneys,0.5,1
bruised sensation in arms,urine with odor of violets,0.5,1
bruised sensation in arms,rheumatic complaints,0.5,1
swelling in gouty states,tearing pains in knees,1.0,1
swelling in gouty states,neuralgic pains in arms,1.0,1
swelling in gouty states,rheumatic conditions,1.0,1
swelling in gouty states,burning,1.0,1
swelling in gouty states,burning in urethra,1.0,1
swelling in gouty states,urinary symptoms,1.0,1
swelling in gouty states,amblyopia,1.0,1
swelling in gouty states,urine scanty,1.0,1
swelling in gouty states,frequent urination,1.0,1
swelling in gouty states,tearing pains in elbows,1.0,1
swelling in gouty states,marked burning,1.0,1
swelling in gouty states,pain in urethra,1.0,1
swelling in gouty states,bruised sensation in legs,1.0,1
swelling in gouty states,neuralgic pains in joints,1.0,1
swelling in gouty states,violent pain in region of kidneys,1.0,1
swelling in gouty states,urine bloody,1.0,1
swelling in gouty states,gouty pains,1.0,1
swelling in gouty states,bruised sensation in arms,1.0,1
swelling in gouty states,better from warmth,1.0,1
swelling in gouty states,bruised sensation in joints,1.0,1
swelling in gouty states,tearing pains in hips,1.0,1
swelling in gouty states,backache,1.0,1
swelling in gouty states,burning sensation in kidneys,1.0,1
swelling in gouty states,pain in kidneys,1.0,1
swelling in gouty states,tearing pains in legs,1.0,1
swelling in gouty states,tearing pains in shoulders,1.0,1
swelling in gouty states,neuralgic pains in legs,1.0,1
swelling in gouty states,pressure in kidneys,1.0,1
swelling in gouty states,urine with odor of violets,1.0,1
tearing pains in shoulders,tearing pains in knees,1.0,1
tearing pains in shoulders,neuralgic pains in arms,1.0,1
tearing pains in shoulders,rheumatic conditions,1.0,1
tearing pains in shoulders,burning,1.0,1
tearing pains in shoulders,burning in urethra,1.0,1
tearing pains in shoulders,urinary symptoms,1.0,1
tearing pains in shoulders,amblyopia,1.0,1
tearing pains in shoulders,urine scanty,1.0,1
tearing pains in shoulders,frequent urination,1.0,1
tearing pains in shoulders,tearing pains in elbows,1.0,1
tearing pains in shoulders,marked burning,1.0,1
tearing pains in shoulders,pain in urethra,1.0,1
tearing pains in shoulders,bruised sensation in legs,1.0,1
tearing pains in shoulders,neuralgic pains in joints,1.0,1
tearing pains in shoulders,violent pain in region of kidneys,1.0,1
tearing pains in shoulders,urine bloody,1.0,1
tearing pains in shoulders,gouty pains,1.0,1
tearing pains in shoulders,bruised sensation in arms,1.0,1
tearing pains in shoulders,better from warmth,1.0,1
tearing pains in shoulders,bruised sensation in joints,1.0,1
tearing pains in shoulders,tearing pains in hips,1.0,1
tearing pains in shoulders,swelling in gouty states,1.0,1
tearing pains in shoulders,backache,1.0,1
tearing pains in shoulders,burning sensation in kidneys,1.0,1
tearing pains in shoulders,pain in kidneys,1.0,1
tearing pains in shoulders,tearing pains in legs,1.0,1
tearing pains in shoulders,neuralgic pains in legs,1.0,1
tearing pains in shoulders,pressure in kidneys,1.0,1
tearing pains in shoulders,urine with odor of violets,1.0,1
pressure in kidneys,tearing pains in knees,1.0,1
pressure in kidneys,neuralgic pains in arms,1.0,1
pressure in kidneys,rheumatic conditions,1.0,1
pressure in kidneys,burning,1.0,1
pressure in kidneys,burning in urethra,1.0,1
pressure in kidneys,urinary symptoms,1.0,1
pressure in kidneys,amblyopia,1.0,1
pressure in kidneys,urine scanty,1.0,1
pressure in kidneys,frequent urination,1.0,1
pressure in kidneys,tearing pains in elbows,1.0,1
pressure in kidneys,marked burning,1.0,1
pressure in kidneys,pain in urethra,1.0,1
pressure in kidneys,bruised sensation in legs,1.0,1
pressure in kidneys,neuralgic pains in joints,1.0,1
pressure in kidneys,violent pain in region of kidneys,1.0,1
pressure in kidneys,urine bloody,1.0,1
pressure in kidneys,gouty pains,1.0,1
pressure in kidneys,bruised sensation in arms,1.0,1
pressure in kidneys,better from warmth,1.0,1
pressure in kidneys,bruised sensation in joints,1.0,1
pressure in kidneys,tearing pains in hips,1.0,1
pressure in kidneys,swelling in gouty states,1.0,1
pressure in kidneys,backache,1.0,1
pressure in kidneys,burning sensation in kidneys,1.0,1
pressure in kidneys,pain in kidneys,1.0,1
pressure in kidneys,tearing pains in legs,1.0,1
pressure in kidneys,tearing pains in shoulders,1.0,1
pressure in kidneys,neuralgic pains in legs,1.0,1
pressure in kidneys,urine with odor of violets,1.0,1
urine scanty,tearing pains in knees,1.0,1
urine scanty,neuralgic pains in arms,1.0,1
urine scanty,rheumatic conditions,1.0,1
urine scanty,burning,1.0,1
urine scanty,burning in urethra,1.0,1
