### Cluster 48 — Symptoms (46)
Symptom,Frequency
joint swelling after fatigue,1
tender wrist joints,1
tingling of limbs,1
swollen small joints,1
resembles caulophyllum but affects men more,1
chronic joint stiffness with exacerbations,1
affinity for small joints of hands,1
throbbing in liver,1
beating in liver,1
boring pains better from stretching,1
numb fingers,1
face sensitive,1
intolerable pain in right wrist,1
swollen foot joints after walking,1
tender finger joints,1
throbbing in right hypochondrium sensitive to pressure,1
repulsive food,1
excruciating pain in wrist joints worse at night,1
spasmodic bowel action,1
swollen right wrist,1
beating in right hypochondrium sensitive to pressure,1
discolored fingers,1
tearing pain in face from decayed tooth to temples,1
throbbing pain in kidney region,1
slightest pressure near little finger causes cries,1
weakness after weather change,1
rheumatism from suppressed sweat,1
rheumatic pains of small joints especially hands,1
excruciating pain in finger joints worse at night,1
thighs tremble when raised,1
warm sweat especially on side lain on,1
pulling pain in face from decayed tooth to temples,1
painful liver pressure,1
numbness of hands,1
reeling as if drunk,1
brick dust in urine,1
chronic joint enlargement,1
affinity for small joints of feet,1
tearing epigastric pain with vomiting,1
bruised pain in sacrum worse lying on side,1
sour vomiting,3
giddiness,1
warm sweat on head,1
weary knees,1
pulse 120,1
motion impossible in right wrist,1

### Top Remedies
Remedy,Symptoms_Covered
actea spicata,46
natrum phosphoricum,1

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies
beating in right hypochondrium sensitive to pressure,slightest pressure near little finger causes cries,1.0,1
beating in right hypochondrium sensitive to pressure,weakness after weather change,1.0,1
beating in right hypochondrium sensitive to pressure,rheumatism from suppressed sweat,1.0,1
beating in right hypochondrium sensitive to pressure,rheumatic pains of small joints especially hands,1.0,1
beating in right hypochondrium sensitive to pressure,excruciating pain in finger joints worse at night,1.0,1
beating in right hypochondrium sensitive to pressure,thighs tremble when raised,1.0,1
beating in right hypochondrium sensitive to pressure,warm sweat especially on side lain on,1.0,1
beating in right hypochondrium sensitive to pressure,pulling pain in face from decayed tooth to temples,1.0,1
beating in right hypochondrium sensitive to pressure,painful liver pressure,1.0,1
beating in right hypochondrium sensitive to pressure,numbness of hands,1.0,1
beating in right hypochondrium sensitive to pressure,reeling as if drunk,1.0,1
beating in right hypochondrium sensitive to pressure,brick dust in urine,1.0,1
beating in right hypochondrium sensitive to pressure,chronic joint enlargement,1.0,1
beating in right hypochondrium sensitive to pressure,affinity for small joints of feet,1.0,1
beating in right hypochondrium sensitive to pressure,tearing epigastric pain with vomiting,1.0,1
beating in right hypochondrium sensitive to pressure,bruised pain in sacrum worse lying on side,1.0,1
beating in right hypochondrium sensitive to pressure,sour vomiting,1.0,1
beating in right hypochondrium sensitive to pressure,giddiness,1.0,1
beating in right hypochondrium sensitive to pressure,warm sweat on head,1.0,1
beating in right hypochondrium sensitive to pressure,weary knees,1.0,1
beating in right hypochondrium sensitive to pressure,pulse 120,1.0,1
beating in right hypochondrium sensitive to pressure,motion impossible in right wrist,1.0,1
tingling of limbs,joint swelling after fatigue,1.0,1
tingling of limbs,tender wrist joints,1.0,1
tingling of limbs,swollen small joints,1.0,1
tingling of limbs,resembles caulophyllum but affects men more,1.0,1
tingling of limbs,chronic joint stiffness with exacerbations,1.0,1
tingling of limbs,affinity for small joints of hands,1.0,1
tingling of limbs,throbbing in liver,1.0,1
tingling of limbs,beating in liver,1.0,1
tingling of limbs,boring pains better from stretching,1.0,1
tingling of limbs,numb fingers,1.0,1
tingling of limbs,face sensitive,1.0,1
tingling of limbs,intolerable pain in right wrist,1.0,1
tingling of limbs,swollen foot joints after walking,1.0,1
tingling of limbs,tender finger joints,1.0,1
tingling of limbs,throbbing in right hypochondrium sensitive to pressure,1.0,1
tingling of limbs,repulsive food,1.0,1
tingling of limbs,excruciating pain in wrist joints worse at night,1.0,1
tingling of limbs,spasmodic bowel action,1.0,1
tingling of limbs,swollen right wrist,1.0,1
tingling of limbs,beating in right hypochondrium sensitive to pressure,1.0,1
tingling of limbs,discolored fingers,1.0,1
tingling of limbs,tearing pain in face from decayed tooth to temples,1.0,1
tingling of limbs,throbbing pain in kidney region,1.0,1
tingling of limbs,slightest pressure near little finger causes cries,1.0,1
tingling of limbs,weakness after weather change,1.0,1
tingling of limbs,rheumatism from suppressed sweat,1.0,1
tingling of limbs,rheumatic pains of small joints especially hands,1.0,1
tingling of limbs,excruciating pain in finger joints worse at night,1.0,1
tingling of limbs,thighs tremble when raised,1.0,1
tingling of limbs,warm sweat especially on side lain on,1.0,1
tingling of limbs,pulling pain in face from decayed tooth to temples,1.0,1
tingling of limbs,painful liver pressure,1.0,1
tingling of limbs,numbness of hands,1.0,1
tingling of limbs,reeling as if drunk,1.0,1
tingling of limbs,brick dust in urine,1.0,1
tingling of limbs,chronic joint enlargement,1.0,1
tingling of limbs,affinity for small joints of feet,1.0,1
tingling of limbs,tearing epigastric pain with vomiting,1.0,1
tingling of limbs,bruised pain in sacrum worse lying on side,1.0,1
tingling of limbs,sour vomiting,1.0,1
tingling of limbs,giddiness,1.0,1
tingling of limbs,warm sweat on head,1.0,1
tingling of limbs,weary knees,1.0,1
tingling of limbs,pulse 120,1.0,1
tingling of limbs,motion impossible in right wrist,1.0,1
numb fingers,joint swelling after fatigue,1.0,1
numb fingers,tender wrist joints,1.0,1
numb fingers,tingling of limbs,1.0,1
numb fingers,swollen small joints,1.0,1
numb fingers,resembles caulophyllum but affects men more,1.0,1
numb fingers,chronic joint stiffness with exacerbations,1.0,1
numb fingers,affinity for small joints of hands,1.0,1
numb fingers,throbbing in liver,1.0,1
numb fingers,beating in liver,1.0,1
numb fingers,boring pains better from stretching,1.0,1
numb fingers,face sensitive,1.0,1
numb fingers,intolerable pain in right wrist,1.0,1
numb fingers,swollen foot joints after walking,1.0,1
numb fingers,tender finger joints,1.0,1
numb fingers,throbbing in right hypochondrium sensitive to pressure,1.0,1
numb fingers,repulsive food,1.0,1
numb fingers,excruciating pain in wrist joints worse at night,1.0,1
numb fingers,spasmodic bowel action,1.0,1
numb fingers,swollen right wrist,1.0,1
numb fingers,beating in right hypochondrium sensitive to pressure,1.0,1
numb fingers,discolored fingers,1.0,1
numb fingers,tearing pain in face from decayed tooth to temples,1.0,1
numb fingers,throbbing pain in kidney region,1.0,1
numb fingers,slightest pressure near little finger causes cries,1.0,1
numb fingers,weakness after weather change,1.0,1
numb fingers,rheumatism from suppressed sweat,1.0,1
numb fingers,rheumatic pains of small joints especially hands,1.0,1
numb fingers,excruciating pain in finger joints worse at night,1.0,1
numb fingers,thighs tremble when raised,1.0,1
numb fingers,warm sweat especially on side lain on,1.0,1
numb fingers,pulling pain in face from decayed tooth to temples,1.0,1
numb fingers,painful liver pressure,1.0,1
numb fingers,numbness of hands,1.0,1
numb fingers,reeling as if drunk,1.0,1
numb fingers,brick dust in urine,1.0,1
numb fingers,chronic joint enlargement,1.0,1
numb fingers,affinity for small joints of feet,1.0,1
numb fingers,tearing epigastric pain with vomiting,1.0,1
numb fingers,bruised pain in sacrum worse lying on side,1.0,1
numb fingers,sour vomiting,1.0,1
numb fingers,giddiness,1.0,1
numb fingers,warm sweat on head,1.0,1
numb fingers,weary knees,1.0,1
numb fingers,pulse 120,1.0,1
numb fingers,motion impossible in right wrist,1.0,1
affinity for small joints of feet,joint swelling after fatigue,1.0,1
affinity for small joints of feet,tender wrist joints,1.0,1
affinity for small joints of feet,tingling of limbs,1.0,1
affinity for small joints of feet,swollen small joints,1.0,1
affinity for small joints of feet,resembles caulophyllum but affects men more,1.0,1
affinity for small joints of feet,chronic joint stiffness with exacerbations,1.0,1
affinity for small joints of feet,affinity for small joints of hands,1.0,1
affinity for small joints of feet,throbbing in liver,1.0,1
affinity for small joints of feet,beating in liver,1.0,1
affinity for small joints of feet,boring pains better from stretching,1.0,1
affinity for small joints of feet,numb fingers,1.0,1
affinity for small joints of feet,face sensitive,1.0,1
affinity for small joints of feet,intolerable pain in right wrist,1.0,1
affinity for small joints of feet,swollen foot joints after walking,1.0,1
affinity for small joints of feet,tender finger joints,1.0,1
affinity for small joints of feet,throbbing in right hypochondrium sensitive to pressure,1.0,1
affinity for small joints of feet,repulsive food,1.0,1
affinity for small joints of feet,excruciating pain in wrist joints worse at night,1.0,1
affinity for small joints of feet,spasmodic bowel action,1.0,1
affinity for small joints of feet,swollen right wrist,1.0,1
affinity for small joints of feet,beating in right hypochondrium sensitive to pressure,1.0,1
affinity for small joints of feet,discolored fingers,1.0,1
affinity for small joints of feet,tearing pain in face from decayed tooth to temples,1.0,1
affinity for small joints of feet,throbbing pain in kidney region,1.0,1
affinity for small joints of feet,slightest pressure near little finger causes cries,1.0,1
affinity for small joints of feet,weakness after weather change,1.0,1
affinity for small joints of feet,rheumatism from suppressed sweat,1.0,1
affinity for small joints of feet,rheumatic pains of small joints especially hands,1.0,1
