### Cluster 81 — Symptoms (68)
Symptom,Frequency 
sore muscles worse motion,1 
lameness in back,1 
hardly able to stoop,1 
severe pain in right scapula worse inspiration,1 
left knee cannot bear pressure,1 
heavy limbs,1 
back pains from engorged liver,1 
fullness in right hypochondrium,1 
shooting down left arm,1 
constant tiredness,1 
constant dull backache,1 
severe pain in right chest,1 
painful left knee,1 
lameness in sacro-iliac symphysis worse walking,1 
cloudy intellect,1 
sore muscles worse walking,1 
constant backache in sacrum worse stooping,1 
weight in right hypochondrium,1 
cannot focus on work,1 
sense of spinal weakness,1 
hemorrhoidal troubles,1 
depressed mind,1 
constant backache in sacrum worse walking,1 
swollen left knee,2 
fainting feeling,1 
stiff left knee,2 
left arm feels over-exercised,1 
pain downward from right hip joint,1 
lameness in small of back,1 
pain in sacro-iliac symphysis worse walking,1 
lameness in neck,1 
sensation of arm paralysis,1 
stinging in right arm,1 
uncomfortable rectal feeling as if filled with sticks,1 
severe aching from stomach pit to lower liver lobe,1 
sad mind,1 
tender right hypochondrium,1 
constant backache in hips worse stooping,1 
weakness in neck,1 
dull aching between shoulders,1 
dark urine,1 
constant aching in right hip joint,1 
weariness in small of back,1 
gloomy mind,1 
tearing in small of back on walking,1 
hot urine,1 
pain in scapulae worse inspiration,1 
sense of lameness,1 
sore leg,1 
bruised feeling in right hip joint,1 
aching in left acromion,1 
dry fauces,1 
weak back must lie down,1 
constant backache in hips worse walking,1 
true lumbago,1 
severe dull pain across hips,1 
walking almost impossible,2 
weak legs must lie down,1 
severe dull pain across back as if breaking,1 
hardly able to rise,1 
dull aching in small of back worse walking,1 
dry mouth,1 
painful joints,1 
weakness in back,1 
sore tendo achillis,1 
sense of heaviness,1 
affinity for left knee joint,1 
severe pain in right chest worse inspiration,1 

### Top Remedies
Remedy,Symptoms_Covered 
aesculus hippocastanum,68 
mercurius iodatus ruber,1 

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies 
constant backache in hips worse stooping,hardly able to rise,1.0,1
constant backache in hips worse stooping,dull aching in small of back worse walking,1.0,1
constant backache in hips worse stooping,dry mouth,1.0,1
constant backache in hips worse stooping,painful joints,1.0,1
constant backache in hips worse stooping,weakness in back,1.0,1
constant backache in hips worse stooping,sore tendo achillis,1.0,1
constant backache in hips worse stooping,sense of heaviness,1.0,1
constant backache in hips worse stooping,affinity for left knee joint,1.0,1
constant backache in hips worse stooping,severe pain in right chest worse inspiration,1.0,1
shooting down left arm,sore muscles worse motion,1.0,1
shooting down left arm,lameness in back,1.0,1
shooting down left arm,hardly able to stoop,1.0,1
shooting down left arm,severe pain in right scapula worse inspiration,1.0,1
shooting down left arm,left knee cannot bear pressure,1.0,1
shooting down left arm,heavy limbs,1.0,1
shooting down left arm,back pains from engorged liver,1.0,1
shooting down left arm,fullness in right hypochondrium,1.0,1
shooting down left arm,constant tiredness,1.0,1
shooting down left arm,constant dull backache,1.0,1
shooting down left arm,severe pain in right chest,1.0,1
shooting down left arm,painful left knee,1.0,1
shooting down left arm,lameness in sacro-iliac symphysis worse walking,1.0,1
shooting down left arm,cloudy intellect,1.0,1
shooting down left arm,sore muscles worse walking,1.0,1
shooting down left arm,constant backache in sacrum worse stooping,1.0,1
shooting down left arm,weight in right hypochondrium,1.0,1
shooting down left arm,cannot focus on work,1.0,1
shooting down left arm,sense of spinal weakness,1.0,1
shooting down left arm,hemorrhoidal troubles,1.0,1
shooting down left arm,depressed mind,1.0,1
shooting down left arm,constant backache in sacrum worse walking,1.0,1
shooting down left arm,swollen left knee,1.0,1
shooting down left arm,fainting feeling,1.0,1
shooting down left arm,stiff left knee,1.0,1
shooting down left arm,left arm feels over-exercised,1.0,1
shooting down left arm,pain downward from right hip joint,1.0,1
shooting down left arm,lameness in small of back,1.0,1
shooting down left arm,pain in sacro-iliac symphysis worse walking,1.0,1
shooting down left arm,lameness in neck,1.0,1
shooting down left arm,sensation of arm paralysis,1.0,1
shooting down left arm,stinging in right arm,1.0,1
shooting down left arm,uncomfortable rectal feeling as if filled with sticks,1.0,1
shooting down left arm,severe aching from stomach pit to lower liver lobe,1.0,1
shooting down left arm,sad mind,1.0,1
shooting down left arm,tender right hypochondrium,1.0,1
shooting down left arm,constant backache in hips worse stooping,1.0,1
shooting down left arm,weakness in neck,1.0,1
shooting down left arm,dull aching between shoulders,1.0,1
shooting down left arm,dark urine,1.0,1
shooting down left arm,constant aching in right hip joint,1.0,1
shooting down left arm,weariness in small of back,1.0,1
shooting down left arm,gloomy mind,1.0,1
shooting down left arm,tearing in small of back on walking,1.0,1
shooting down left arm,hot urine,1.0,1
shooting down left arm,pain in scapulae worse inspiration,1.0,1
shooting down left arm,sense of lameness,1.0,1
shooting down left arm,sore leg,1.0,1
shooting down left arm,bruised feeling in right hip joint,1.0,1
shooting down left arm,aching in left acromion,1.0,1
shooting down left arm,dry fauces,1.0,1
shooting down left arm,weak back must lie down,1.0,1
shooting down left arm,constant backache in hips worse walking,1.0,1
shooting down left arm,true lumbago,1.0,1
shooting down left arm,severe dull pain across hips,1.0,1
shooting down left arm,walking almost impossible,1.0,1
shooting down left arm,weak legs must lie down,1.0,1
shooting down left arm,severe dull pain across back as if breaking,1.0,1
shooting down left arm,hardly able to rise,1.0,1
shooting down left arm,dull aching in small of back worse walking,1.0,1
shooting down left arm,dry mouth,1.0,1
shooting down left arm,painful joints,1.0,1
shooting down left arm,weakness in back,1.0,1
shooting down left arm,sore tendo achillis,1.0,1
shooting down left arm,sense of heaviness,1.0,1
shooting down left arm,affinity for left knee joint,1.0,1
shooting down left arm,severe pain in right chest worse inspiration,1.0,1
weakness in neck,sore muscles worse motion,1.0,1
weakness in neck,lameness in back,1.0,1
weakness in neck,hardly able to stoop,1.0,1
weakness in neck,severe pain in right scapula worse inspiration,1.0,1
weakness in neck,left knee cannot bear pressure,1.0,1
weakness in neck,heavy limbs,1.0,1
weakness in neck,back pains from engorged liver,1.0,1
weakness in neck,fullness in right hypochondrium,1.0,1
weakness in neck,shooting down left arm,1.0,1
weakness in neck,constant tiredness,1.0,1
weakness in neck,constant dull backache,1.0,1
weakness in neck,severe pain in right chest,1.0,1
weakness in neck,painful left knee,1.0,1
weakness in neck,lameness in sacro-iliac symphysis worse walking,1.0,1
weakness in neck,cloudy intellect,1.0,1
weakness in neck,sore muscles worse walking,1.0,1
weakness in neck,constant backache in sacrum worse stooping,1.0,1
weakness in neck,weight in right hypochondrium,1.0,1
weakness in neck,cannot focus on work,1.0,1
weakness in neck,sense of spinal weakness,1.0,1
weakness in neck,hemorrhoidal troubles,1.0,1
weakness in neck,depressed mind,1.0,1
weakness in neck,constant backache in sacrum worse walking,1.0,1
weakness in neck,swollen left knee,1.0,1
weakness in neck,fainting feeling,1.0,1
weakness in neck,stiff left knee,1.0,1
weakness in neck,left arm feels over-exercised,1.0,1
weakness in neck,pain downward from right hip joint,1.0,1
weakness in neck,lameness in small of back,1.0,1
weakness in neck,pain in sacro-iliac symphysis worse walking,1.0,1
weakness in neck,lameness in neck,1.0,1
weakness in neck,sensation of arm paralysis,1.0,1
weakness in neck,stinging in right arm,1.0,1
weakness in neck,uncomfortable rectal feeling as if filled with sticks,1.0,1
weakness in neck,severe aching from stomach pit to lower liver lobe,1.0,1
weakness in neck,sad mind,1.0,1
weakness in neck,tender right hypochondrium,1.0,1
weakness in neck,constant backache in hips worse stooping,1.0,1
weakness in neck,dull aching between shoulders,1.0,1
weakness in neck,dark urine,1.0,1
weakness in neck,constant aching in right hip joint,1.0,1
weakness in neck,weariness in small of back,1.0,1
weakness in neck,gloomy mind,1.0,1
weakness in neck,tearing in small of back on walking,1.0,1
weakness in neck,hot urine,1.0,1
weakness in neck,pain in scapulae worse inspiration,1.0,1
weakness in neck,sense of lameness,1.0,1
weakness in neck,sore leg,1.0,1
weakness in neck,bruised feeling in right hip joint,1.0,1
weakness in neck,aching in left acromion,1.0,1
weakness in neck,dry fauces,1.0,1
weakness in neck,weak back must lie down,1.0,1
weakness in neck,constant backache in hips worse walking,1.0,1
weakness in neck,true lumbago,1.0,1
weakness in neck,severe dull pain across hips,1.0,1
weakness in neck,walking almost impossible,1.0,1
weakness in neck,weak legs must lie down,1.0,1
weakness in neck,severe dull pain across back as if breaking,1.0,1
weakness in neck,hardly able to rise,1.0,1
weakness in neck,dull aching in small of back worse walking,1.0,1
weakness in neck,dry mouth,1.0,1
weakness in neck,painful joints,1.0,1
weakness in neck,weakness in back,1.0,1
weakness in neck,sore tendo achillis,1.0,1
weakness in neck,sense of heaviness,1.0,1
weakness in neck,affinity for left knee joint,1.0,1
weakness in neck,severe pain in right chest worse inspiration,1.0,1
sore leg,sore muscles worse motion,1.0,1
sore leg,lameness in back,1.0,1
sore leg,hardly able to stoop,1.0,1
sore leg,severe pain in right scapula worse inspiration,1.0,1
sore leg,left knee cannot bear pressure,1.0,1
sore leg,heavy limbs,1.0,1
sore leg,back pains from engorged liver,1.0,1
sore leg,fullness in right hypochondrium,1.0,1
sore leg,shooting down left arm,1.0,1
sore leg,constant tiredness,1.0,1
sore leg,constant dull backache,1.0,1
sore leg,severe pain in right chest,1.0,1
sore leg,painful left knee,1.0,1
sore leg,lameness in sacro-iliac symphysis worse walking,1.0,1
sore leg,cloudy intellect,1.0,1
sore leg,sore muscles worse walking,1.0,1
sore leg,constant backache in sacrum worse stooping,1.0,1
sore leg,weight in right hypochondrium,1.0,1
sore leg,cannot focus on work,1.0,1
sore leg,sense of spinal weakness,1.0,1
sore leg,hemorrhoidal troubles,1.0,1
sore leg,depressed mind,1.0,1
sore leg,constant backache in sacrum worse walking,1.0,1
sore leg,swollen left knee,1.0,1
sore leg,fainting feeling,1.0,1
sore leg,stiff left knee,1.0,1
sore leg,left arm feels over-exercised,1.0,1
sore leg,pain downward from right hip joint,1.0,1
sore leg,lameness in small of back,1.0,1
sore leg,pain in sacro-iliac symphysis worse walking,1.0,1
sore leg,lameness in neck,1.0,1
sore leg,sensation of arm paralysis,1.0,1
sore leg,stinging in right arm,1.0,1
sore leg,uncomfortable rectal feeling as if filled with sticks,1.0,1
sore leg,severe aching from stomach pit to lower liver lobe,1.0,1
sore leg,sad mind,1.0,1
sore leg,tender right hypochondrium,1.0,1
sore leg,constant backache in hips worse stooping,1.0,1
sore leg,weakness in neck,1.0,1
sore leg,dull aching between shoulders,1.0,1
sore leg,dark urine,1.0,1
sore leg,constant aching in right hip joint,1.0,1
sore leg,weariness in small of back,1.0,1
sore leg,gloomy mind,1.0,1
sore leg,tearing in small of back on walking,1.0,1
sore leg,hot urine,1.0,1
sore leg,pain in scapulae worse inspiration,1.0,1
sore leg,sense of lameness,1.0,1
sore leg,bruised feeling in right hip joint,1.0,1
sore leg,aching in left acromion,1.0,1
sore leg,dry fauces,1.0,1
sore leg,weak back must lie down,1.0,1
sore leg,constant backache in hips worse walking,1.0,1
sore leg,true lumbago,1.0,1
sore leg,severe dull pain across hips,1.0,1
sore leg,walking almost impossible,1.0,1
sore leg,weak legs must lie down,1.0,1
sore leg,severe dull pain across back as if breaking,1.0,1
sore leg,hardly able to rise,1.0,1
sore leg,dull aching in small of back worse walking,1.0,1
sore leg,dry mouth,1.0,1
sore leg,painful joints,1.0,1
sore leg,weakness in back,1.0,1
sore leg,sore tendo achillis,1.0,1
sore leg,sense of heaviness,1.0,1
sore leg,affinity for left knee joint,1.0,1
sore leg,severe pain in right chest worse inspiration,1.0,1
weak legs must lie down,sore muscles worse motion,1.0,1
weak legs must lie down,lameness in back,1.0,1
weak legs must lie down,hardly able to stoop,1.0,1
weak legs must lie down,severe pain in right scapula worse inspiration,1.0,1
weak legs must lie down,left knee cannot bear pressure,1.0,1
weak legs must lie down,heavy limbs,1.0,1
weak legs must lie down,back pains from engorged liver,1.0,1
weak legs must lie down,fullness in right hypochondrium,1.0,1
weak legs must lie down,shooting down left arm,1.0,1
weak legs must lie down,constant tiredness,1.0,1
weak legs must lie down,constant dull backache,1.0,1
weak legs must lie down,severe pain in right chest,1.0,1
weak legs must lie down,painful left knee,1.0,1
weak legs must lie down,lameness in sacro-iliac symphysis worse walking,1.0,1
weak legs must lie down,cloudy intellect,1.0,1
weak legs must lie down,sore muscles worse walking,1.0,1
weak legs must lie down,constant backache in sacrum worse stooping,1.0,1
weak legs must lie down,weight in right hypochondrium,1.0,1
weak legs must lie down,cannot focus on work,1.0,1
weak legs must lie down,sense of spinal weakness,1.0,1
weak legs must lie down,hemorrhoidal troubles,1.0,1
weak legs must lie down,depressed mind,1.0,1
weak legs must lie down,constant backache in sacrum worse walking,1.0,1
weak legs must lie down,swollen left knee,1.0,1
weak legs must lie down,fainting feeling,1.0,1
weak legs must lie down,stiff left knee,1.0,1
weak legs must lie down,left arm feels over-exercised,1.0,1
weak legs must lie down,pain downward from right hip joint,1.0,1
weak legs must lie down,lameness in small of back,1.0,1
weak legs must lie down,pain in sacro-iliac symphysis worse walking,1.0,1
weak legs must lie down,lameness in neck,1.0,1
weak legs must lie down,sensation of arm paralysis,1.0,1
weak legs must lie down,stinging in right arm,1.0,1
weak legs must lie down,uncomfortable rectal feeling as if filled with sticks,1.0,1
weak legs must lie down,severe aching from stomach pit to lower liver lobe,1.0,1
weak legs must lie down,sad mind,1.0,1
weak legs must lie down,tender right hypochondrium,1.0,1
weak legs must lie down,constant backache in hips worse stooping,1.0,1
weak legs must lie down,weakness in neck,1.0,1
weak legs must lie down,dull aching between shoulders,1.0,1
weak legs must lie down,dark urine,1.0,1
weak legs must lie down,constant aching in right hip joint,1.0,1
weak legs must lie down,weariness in small of back,1.0,1
weak legs must lie down,gloomy mind,1.0,1
weak legs must lie down,tearing in small of back on walking,1.0,1
weak legs must lie down,hot urine,1.0,1
weak legs must lie down,pain in scapulae worse inspiration,1.0,1
weak legs must lie down,sense of lameness,1.0,1
weak legs must lie down,sore leg,1.0,1
weak legs must lie down,bruised feeling in right hip joint,1.0,1
weak legs must lie down,aching in left acromion,1.0,1
weak legs must lie down,dry fauces,1.0,1
weak legs must lie down,weak back must lie down,1.0,1
weak legs must lie down,constant backache in hips worse walking,1.0,1
weak legs must lie down,true lumbago,1.0,1
weak legs must lie down,severe dull pain across hips,1.0,1
weak legs must lie down,walking almost impossible,1.0,1
weak legs must lie down,severe dull pain across back as if breaking,1.0,1
weak legs must lie down,hardly able to rise,1.0,1
weak legs must lie down,dull aching in small of back worse walking,1.0,1
weak legs must lie down,dry mouth,1.0,1
weak legs must lie down,painful joints,1.0,1
weak legs must lie down,weakness in back,1.0,1
weak legs must lie down,sore tendo achillis,1.0,1
weak legs must lie down,sense of heaviness,1.0,1
weak legs must lie down,affinity for left knee joint,1.0,1
weak legs must lie down,severe pain in right chest worse inspiration,1.0,1
fullness in right hypochondrium,sore muscles worse motion,1.0,1
fullness in right hypochondrium,lameness in back,1.0,1
fullness in right hypochondrium,hardly able to stoop,1.0,1
fullness in right hypochondrium,severe pain in right scapula worse inspiration,1.0,1
fullness in right hypochondrium,left knee cannot bear pressure,1.0,1
fullness in right hypochondrium,heavy limbs,1.0,1
fullness in right hypochondrium,back pains from engorged liver,1.0,1
fullness in right hypochondrium,shooting down left arm,1.0,1
fullness in right hypochondrium,constant tiredness,1.0,1
fullness in right hypochondrium,constant dull backache,1.0,1
fullness in right hypochondrium,severe pain in right chest,1.0,1
fullness in right hypochondrium,painful left knee,1.0,1
fullness in right hypochondrium,lameness in sacro-iliac symphysis worse walking,1.0,1
fullness in right hypochondrium,cloudy intellect,1.0,1
fullness in right hypochondrium,sore muscles worse walking,1.0,1
fullness in right hypochondrium,constant backache in sacrum worse stooping,1.0,1
fullness in right hypochondrium,weight in right hypochondrium,1.0,1
fullness in right hypochondrium,cannot focus on work,1.0,1
fullness in right hypochondrium,sense of spinal weakness,1.0,1
fullness in right hypochondrium,hemorrhoidal troubles,1.0,1
fullness in right hypochondrium,depressed mind,1.0,1
fullness in right hypochondrium,constant backache in sacrum worse walking,1.0,1
fullness in right hypochondrium,swollen left knee,1.0,1
fullness in right hypochondrium,fainting feeling,1.0,1
fullness in right hypochondrium,stiff left knee,1.0,1
fullness in right hypochondrium,left arm feels over-exercised,1.0,1
fullness in right hypochondrium,pain downward from right hip joint,1.0,1
fullness in right hypochondrium,lameness in small of back,1.0,1
fullness in right hypochondrium,pain in sacro-iliac symphysis worse walking,1.0,1
fullness in right hypochondrium,lameness in neck,1.0,1
fullness in right hypochondrium,sensation of arm paralysis,1.0,1
fullness in right hypochondrium,stinging in right arm,1.0,1
fullness in right hypochondrium,uncomfortable rectal feeling as if filled with sticks,1.0,1
fullness in right hypochondrium,severe aching from stomach pit to lower liver lobe,1.0,1
fullness in right hypochondrium,sad mind,1.0,1
fullness in right hypochondrium,tender right hypochondrium,1.0,1
fullness in right hypochondrium,constant backache in hips worse stooping,1.0,1
fullness in right hypochondrium,weakness in neck,1.0,1
fullness in right hypochondrium,dull aching between shoulders,1.0,1
fullness in right hypochondrium,dark urine,1.0,1
fullness in right hypochondrium,constant aching in right hip joint,1.0,1
fullness in right hypochondrium,weariness in small of back,1.0,1
fullness in right hypochondrium,gloomy mind,1.0,1
fullness in right hypochondrium,tearing in small of back on walking,1.0,1
fullness in right hypochondrium,hot urine,1.0,1
fullness in right hypochondrium,pain in scapulae worse inspiration,1.0,1
fullness in right hypochondrium,sense of lameness,1.0,1
fullness in right hypochondrium,sore leg,1.0,1
fullness in right hypochondrium,bruised feeling in right hip joint,1.0,1
fullness in right hypochondrium,aching in left acromion,1.0,1
fullness in right hypochondrium,dry fauces,1.0,1
fullness in right hypochondrium,weak back must lie down,1.0,1
fullness in right hypochondrium,constant backache in hips worse walking,1.0,1
fullness in right hypochondrium,true lumbago,1.0,1
fullness in right hypochondrium,severe dull pain across hips,1.0,1
fullness in right hypochondrium,walking almost impossible,1.0,1
fullness in right hypochondrium,weak legs must lie down,1.0,1
fullness in right hypochondrium,severe dull pain across back as if breaking,1.0,1
fullness in right hypochondrium,hardly able to rise,1.0,1
fullness in right hypochondrium,dull aching in small of back worse walking,1.0,1
fullness in right hypochondrium,dry mouth,1.0,1
fullness in right hypochondrium,painful joints,1.0,1
fullness in right hypochondrium,weakness in back,1.0,1
fullness in right hypochondrium,sore tendo achillis,1.0,1
fullness in right hypochondrium,sense of heaviness,1.0,1
fullness in right hypochondrium,affinity for left knee joint,1.0,1
fullness in right hypochondrium,severe pain in right chest worse inspiration,1.0,1
severe pain in right chest,sore muscles worse motion,1.0,1
severe pain in right chest,lameness in back,1.0,1
severe pain in right chest,hardly able to stoop,1.0,1
severe pain in right chest,severe pain in right scapula worse inspiration,1.0,1
severe pain in right chest,left knee cannot bear pressure,1.0,1
severe pain in right chest,heavy limbs,1.0,1
severe pain in right chest,back pains from engorged liver,1.0,1
severe pain in right chest,fullness in right hypochondrium,1.0,1
severe pain in right chest,shooting down left arm,1.0,1
severe pain in right chest,constant tiredness,1.0,1
severe pain in right chest,constant dull backache,1.0,1
severe pain in right chest,painful left knee,1.0,1
severe pain in right chest,lameness in sacro-iliac symphysis worse walking,1.0,1
severe pain in right chest,cloudy intellect,1.0,1
severe pain in right chest,sore muscles worse walking,1.0,1
severe pain in right chest,constant backache in sacrum worse stooping,1.0,1
severe pain in right chest,weight in right hypochondrium,1.0,1
severe pain in right chest,cannot focus on work,1.0,1
severe pain in right chest,sense of spinal weakness,1.0,1
severe pain in right chest,hemorrhoidal troubles,1.0,1
severe pain in right chest,depressed mind,1.0,1
severe pain in right chest,constant backache in sacrum worse walking,1.0,1
severe pain in right chest,swollen left knee,1.0,1
severe pain in right chest,fainting feeling,1.0,1
severe pain in right chest,stiff left knee,1.0,1
severe pain in right chest,left arm feels over-exercised,1.0,1
severe pain in right chest,pain downward from right hip joint,1.0,1
severe pain in right chest,lameness in small of back,1.0,1
severe pain in right chest,pain in sacro-iliac symphysis worse walking,1.0,1
severe pain in right chest,lameness in neck,1.0,1
severe pain in right chest,sensation of arm paralysis,1.0,1
severe pain in right chest,stinging in right arm,1.0,1
severe pain in right chest,uncomfortable rectal feeling as if filled with sticks,1.0,1
severe pain in right chest,severe aching from stomach pit to lower liver lobe,1.0,1
severe pain in right chest,sad mind,1.0,1
severe pain in right chest,tender right hypochondrium,1.0,1
severe pain in right chest,constant backache in hips worse stooping,1.0,1
severe pain in right chest,weakness in neck,1.0,1
severe pain in right chest,dull aching between shoulders,1.0,1
severe pain in right chest,dark urine,1.0,1
severe pain in right chest,constant aching in right hip joint,1.0,1
severe pain in right chest,weariness in small of back,1.0,1
severe pain in right chest,gloomy mind,1.0,1
severe pain in right chest,tearing in small of back on walking,1.0,1
severe pain in right chest,hot urine,1.0,1
severe pain in right chest,pain in scapulae worse inspiration,1.0,1
severe pain in right chest,sense of lameness,1.0,1
severe pain in right chest,sore leg,1.0,1
severe pain in right chest,bruised feeling in right hip joint,1.0,1
severe pain in right chest,aching in left acromion,1.0,1
severe pain in right chest,dry fauces,1.0,1
severe pain in right chest,weak back must lie down,1.0,1
severe pain in right chest,constant backache in hips worse walking,1.0,1
severe pain in right chest,true lumbago,1.0,1
severe pain in right chest,severe dull pain across hips,1.0,1
severe pain in right chest,walking almost impossible,1.0,1
severe pain in right chest,weak legs must lie down,1.0,1
severe pain in right chest,severe dull pain across back as if breaking,1.0,1
severe pain in right chest,hardly able to rise,1.0,1
severe pain in right chest,dull aching in small of back worse walking,1.0,1
severe pain in right chest,dry mouth,1.0,1
severe pain in right chest,painful joints,1.0,1
severe pain in right chest,weakness in back,1.0,1
severe pain in right chest,sore tendo achillis,1.0,1
severe pain in right chest,sense of heaviness,1.0,1
severe pain in right chest,affinity for left knee joint,1.0,1
severe pain in right chest,severe pain in right chest worse inspiration,1.0,1
painful left knee,sore muscles worse motion,1.0,1
painful left knee,lameness in back,1.0,1
painful left knee,hardly able to stoop,1.0,1
painful left knee,severe pain in right scapula worse inspiration,1.0,1
painful left knee,left knee cannot bear pressure,1.0,1
painful left knee,heavy limbs,1.0,1
painful left knee,back pains from engorged liver,1.0,1
painful left knee,fullness in right hypochondrium,1.0,1
painful left knee,shooting down left arm,1.0,1
painful left knee,constant tiredness,1.0,1
painful left knee,constant dull backache,1.0,1
painful left knee,severe pain in right chest,1.0,1
painful left knee,lameness in sacro-iliac symphysis worse walking,1.0,1
painful left knee,cloudy intellect,1.0,1
painful left knee,sore muscles worse walking,1.0,1
painful left knee,constant backache in sacrum worse stooping,1.0,1
painful left knee,weight in right hypochondrium,1.0,1
painful left knee,cannot focus on work,1.0,1
painful left knee,sense of spinal weakness,1.0,1
painful left knee,hemorrhoidal troubles,1.0,1
painful left knee,depressed mind,1.0,1
painful left knee,constant backache in sacrum worse walking,1.0,1
painful left knee,swollen left knee,1.0,1
painful left knee,fainting feeling,1.0,1
painful left knee,stiff left knee,1.0,1
painful left knee,left arm feels over-exercised,1.0,1
painful left knee,pain downward from right hip joint,1.0,1
painful left knee,lameness in small of back,1.0,1
painful left knee,pain in sacro-iliac symphysis worse walking,1.0,1
painful left knee,lameness in neck,1.0,1
painful left knee,sensation of arm paralysis,1.0,1
painful left knee,stinging in right arm,1.0,1
painful left knee,uncomfortable rectal feeling as if filled with sticks,1.0,1
painful left knee,severe aching from stomach pit to lower liver lobe,1.0,1
painful left knee,sad mind,1.0,1
painful left knee,tender right hypochondrium,1.0,1
painful left knee,constant backache in hips worse stooping,1.0,1
painful left knee,weakness in neck,1.0,1
painful left knee,dull aching between shoulders,1.0,1
painful left knee,dark urine,1.0,1
painful left knee,constant aching in right hip joint,1.0,1
painful left knee,weariness in small of back,1.0,1
painful left knee,gloomy mind,1.0,1
painful left knee,tearing in small of back on walking,1.0,1
painful left knee,hot urine,1.0,1
painful left knee,pain in scapulae worse inspiration,1.0,1
painful left knee,sense of lameness,1.0,1
painful left knee,sore leg,1.0,1
painful left knee,bruised feeling in right hip joint,1.0,1
painful left knee,aching in left acromion,1.0,1
painful left knee,dry fauces,1.0,1
painful left knee,weak back must lie down,1.0,1
painful left knee,constant backache in hips worse walking,1.0,1
painful left knee,true lumbago,1.0,1
painful left knee,severe dull pain across hips,1.0,1
painful left knee,walking almost impossible,1.0,1
painful left knee,weak legs must lie down,1.0,1
painful left knee,severe dull pain across back as if breaking,1.0,1
painful left knee,hardly able to rise,1.0,1
painful left knee,dull aching in small of back worse walking,1.0,1
painful left knee,dry mouth,1.0,1
painful left knee,painful joints,1.0,1
painful left knee,weakness in back,1.0,1
painful left knee,sore tendo achillis,1.0,1
painful left knee,sense of heaviness,1.0,1
painful left knee,affinity for left knee joint,1.0,1
painful left knee,severe pain in right chest worse inspiration,1.0,1
lameness in sacro-iliac symphysis worse walking,sore muscles worse motion,1.0,1
lameness in sacro-iliac symphysis worse walking,lameness in back,1.0,1
lameness in sacro-iliac symphysis worse walking,hardly able to stoop,1.0,1
lameness in sacro-iliac symphysis worse walking,severe pain in right scapula worse inspiration,1.0,1
lameness in sacro-iliac symphysis worse walking,left knee cannot bear pressure,1.0,1
lameness in sacro-iliac symphysis worse walking,heavy limbs,1.0,1
lameness in sacro-iliac symphysis worse walking,back pains from engorged liver,1.0,1
lameness in sacro-iliac symphysis worse walking,fullness in right hypochondrium,1.0,1
lameness in sacro-iliac symphysis worse walking,shooting down left arm,1.0,1
lameness in sacro-iliac symphysis worse walking,constant tiredness,1.0,1
lameness in sacro-iliac symphysis worse walking,constant dull backache,1.0,1
lameness in sacro-iliac symphysis worse walking,severe pain in right chest,1.0,1
lameness in sacro-iliac symphysis worse walking,painful left knee,1.0,1
lameness in sacro-iliac symphysis worse walking,cloudy intellect,1.0,1
lameness in sacro-iliac symphysis worse walking,sore muscles worse walking,1.0,1
lameness in sacro-iliac symphysis worse walking,constant backache in sacrum worse stooping,1.0,1
lameness in sacro-iliac symphysis worse walking,weight in right hypochondrium,1.0,1
lameness in sacro-iliac symphysis worse walking,cannot focus on work,1.0,1
lameness in sacro-iliac symphysis worse walking,sense of spinal weakness,1.0,1
lameness in sacro-iliac symphysis worse walking,hemorrhoidal troubles,1.0,1
lameness in sacro-iliac symphysis worse walking,depressed mind,1.0,1
lameness in sacro-iliac symphysis worse walking,constant backache in sacrum worse walking,1.0,1
lameness in sacro-iliac symphysis worse walking,swollen left knee,1.0,1
lameness in sacro-iliac symphysis worse walking,fainting feeling,1.0,1
lameness in sacro-iliac symphysis worse walking,stiff left knee,1.0,1
lameness in sacro-iliac symphysis worse walking,left arm feels over-exercised,1.0,1
lameness in sacro-iliac symphysis worse walking,pain downward from right hip joint,1.0,1
lameness in sacro-iliac symphysis worse walking,lameness in small of back,1.0,1
lameness in sacro-iliac symphysis worse walking,pain in sacro-iliac symphysis worse walking,1.0,1
lameness in sacro-iliac symphysis worse walking,lameness in neck,1.0,1
lameness in sacro-iliac symphysis worse walking,sensation of arm paralysis,1.0,1
lameness in sacro-iliac symphysis worse walking,stinging in right arm,1.0,1
lameness in sacro-iliac symphysis worse walking,uncomfortable rectal feeling as if filled with sticks,1.0,1
lameness in sacro-iliac symphysis worse walking,severe aching from stomach pit to lower liver lobe,1.0,1
lameness in sacro-iliac symphysis worse walking,sad mind,1.0,1
lameness in sacro-iliac symphysis worse walking,tender right hypochondrium,1.0,1
lameness in sacro-iliac symphysis worse walking,constant backache in hips worse stooping,1.0,1
lameness in sacro-iliac symphysis worse walking,weakness in neck,1.0,1
lameness in sacro-iliac symphysis worse walking,dull aching between shoulders,1.0,1
lameness in sacro-iliac symphysis worse walking,dark urine,1.0,1
lameness in sacro-iliac symphysis worse walking,constant aching in right hip joint,1.0,1
lameness in sacro-iliac symphysis worse walking,weariness in small of back,1.0,1
lameness in sacro-iliac symphysis worse walking,gloomy mind,1.0,1
lameness in sacro-iliac symphysis worse walking,tearing in small of back on walking,1.0,1
lameness in sacro-iliac symphysis worse walking,hot urine,1.0,1
