### Cluster 15 — Symptoms (36)
Symptom,Frequency
drawing rheumatic pains from side of neck to limbs,1
jerking of elbows,1
sharp stitches in joints,1
jerking in thigh,1
children under seven years,1
rheumatic drawing in left tarsus,1
great rigidity of muscles of neck,1
starting in sleep,2
aching drawing pain in right arm above elbow,1
sharp stitches in right shin bone,1
cannot bend forward,1
beginning of inflammation of joints,1
jerking in knee joints,1
great rigidity of muscles of back,1
inflammatory affections of brain,1
restless motion of head,1
worse during winter,1
drawing pains in thighs,1
pressing pain in left tarsus,1
restless motion,1
stitches in forearm,1
rheumatism of muscles,1
pain in upper dorsal vertebrae,1
stinging pains in joints,1
constrictive rheumatic pain in deltoid muscle,1
rheumatic pain on top of head,1
dullness,1
drawing up of leg in sleep,1
pain in shoulders,1
fine sharp stitches in forearm,1
tearing burning pains from neck to left axilla,1
drawing laming pains in muscles,1
jerking of muscles of arms,1
pain in cervical vertebrae,1
rheumatic origin,1
jerking of muscles of thighs,1

### Top Remedies
Remedy,Symptoms_Covered
stramonium,36

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies
pain in upper dorsal vertebrae,great rigidity of muscles of back,1.0,1
pain in upper dorsal vertebrae,inflammatory affections of brain,1.0,1
pain in upper dorsal vertebrae,restless motion of head,1.0,1
pain in upper dorsal vertebrae,worse during winter,1.0,1
pain in upper dorsal vertebrae,drawing pains in thighs,1.0,1
pain in upper dorsal vertebrae,pressing pain in left tarsus,1.0,1
pain in upper dorsal vertebrae,restless motion,1.0,1
pain in upper dorsal vertebrae,stitches in forearm,1.0,1
pain in upper dorsal vertebrae,rheumatism of muscles,1.0,1
pain in upper dorsal vertebrae,stinging pains in joints,1.0,1
pain in upper dorsal vertebrae,constrictive rheumatic pain in deltoid muscle,1.0,1
pain in upper dorsal vertebrae,rheumatic pain on top of head,1.0,1
pain in upper dorsal vertebrae,dullness,1.0,1
pain in upper dorsal vertebrae,drawing up of leg in sleep,1.0,1
pain in upper dorsal vertebrae,pain in shoulders,1.0,1
pain in upper dorsal vertebrae,fine sharp stitches in forearm,1.0,1
pain in upper dorsal vertebrae,tearing burning pains from neck to left axilla,1.0,1
pain in upper dorsal vertebrae,drawing laming pains in muscles,1.0,1
pain in upper dorsal vertebrae,jerking of muscles of arms,1.0,1
pain in upper dorsal vertebrae,pain in cervical vertebrae,1.0,1
pain in upper dorsal vertebrae,rheumatic origin,1.0,1
pain in upper dorsal vertebrae,jerking of muscles of thighs,1.0,1
pressing pain in left tarsus,drawing rheumatic pains from side of neck to limbs,1.0,1
pressing pain in left tarsus,jerking of elbows,1.0,1
pressing pain in left tarsus,sharp stitches in joints,1.0,1
pressing pain in left tarsus,jerking in thigh,1.0,1
pressing pain in left tarsus,children under seven years,1.0,1
pressing pain in left tarsus,rheumatic drawing in left tarsus,1.0,1
pressing pain in left tarsus,great rigidity of muscles of neck,1.0,1
pressing pain in left tarsus,starting in sleep,1.0,1
pressing pain in left tarsus,aching drawing pain in right arm above elbow,1.0,1
pressing pain in left tarsus,sharp stitches in right shin bone,1.0,1
pressing pain in left tarsus,cannot bend forward,1.0,1
pressing pain in left tarsus,beginning of inflammation of joints,1.0,1
pressing pain in left tarsus,jerking in knee joints,1.0,1
pressing pain in left tarsus,great rigidity of muscles of back,1.0,1
pressing pain in left tarsus,inflammatory affections of brain,1.0,1
pressing pain in left tarsus,restless motion of head,1.0,1
pressing pain in left tarsus,worse during winter,1.0,1
pressing pain in left tarsus,drawing pains in thighs,1.0,1
pressing pain in left tarsus,restless motion,1.0,1
pressing pain in left tarsus,stitches in forearm,1.0,1
pressing pain in left tarsus,rheumatism of muscles,1.0,1
pressing pain in left tarsus,pain in upper dorsal vertebrae,1.0,1
pressing pain in left tarsus,stinging pains in joints,1.0,1
pressing pain in left tarsus,constrictive rheumatic pain in deltoid muscle,1.0,1
pressing pain in left tarsus,rheumatic pain on top of head,1.0,1
pressing pain in left tarsus,dullness,1.0,1
pressing pain in left tarsus,drawing up of leg in sleep,1.0,1
pressing pain in left tarsus,pain in shoulders,1.0,1
pressing pain in left tarsus,fine sharp stitches in forearm,1.0,1
pressing pain in left tarsus,tearing burning pains from neck to left axilla,1.0,1
pressing pain in left tarsus,drawing laming pains in muscles,1.0,1
pressing pain in left tarsus,jerking of muscles of arms,1.0,1
pressing pain in left tarsus,pain in cervical vertebrae,1.0,1
pressing pain in left tarsus,rheumatic origin,1.0,1
pressing pain in left tarsus,jerking of muscles of thighs,1.0,1
dullness,drawing rheumatic pains from side of neck to limbs,1.0,1
dullness,jerking of elbows,1.0,1
dullness,sharp stitches in joints,1.0,1
dullness,jerking in thigh,1.0,1
dullness,children under seven years,1.0,1
dullness,rheumatic drawing in left tarsus,1.0,1
dullness,great rigidity of muscles of neck,1.0,1
dullness,starting in sleep,1.0,1
dullness,aching drawing pain in right arm above elbow,1.0,1
dullness,sharp stitches in right shin bone,1.0,1
dullness,cannot bend forward,1.0,1
dullness,beginning of inflammation of joints,1.0,1
