### Cluster 59 — Symptoms (38)
Symptom,Frequency
gouty nodosities,2
rheumatism after suppressed gonorrhea,2
tearing pain in hands,2
gouty pains in fingers,2
tearing in left side of back,1
eyes burn,1
warts,1
sticking in left side of back,1
rheumatism after gonorrhea,1
fig warts,1
chronic sclerotitis,1
sycotic conditions,1
gouty pains in big toe,1
stinging pain in left elbow,1
sweat only on uncovered parts,1
tearing pains in muscles,1
jerking pains in muscles,1
improved by motion,1
paralytic sensation in right arm,1
gouty inflammation of tendo achillis,1
eyes watery,1
cracking when stretching,1
iritis,1
chronic rheumatism of left elbow,1
episclerotitis,1
painful pressure in left side of back,1
pains in heels,1
aching in knee joints,1
sclerotitis,1
cracking in cervical vertebrae,1
aching in every joint of hands,1
gouty pains in finger joints,1
lancinating pain in small of back,1
rheumatic affections of eyes,1
worse in damp weather,1
hydrogenoid constitution,1
tearing pain in toes,1
tearing pain in soles,1

### Top Remedies
Remedy,Symptoms_Covered
thuja,38
antimonium crudum,2
agnus castus,1
sarsaparilla,1

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies
paralytic sensation in right arm,chronic sclerotitis,1.0,1
paralytic sensation in right arm,rheumatism after suppressed gonorrhea,1.0,1
paralytic sensation in right arm,tearing pain in hands,1.0,1
paralytic sensation in right arm,sycotic conditions,1.0,1
paralytic sensation in right arm,gouty pains in big toe,1.0,1
paralytic sensation in right arm,stinging pain in left elbow,1.0,1
paralytic sensation in right arm,sweat only on uncovered parts,1.0,1
paralytic sensation in right arm,tearing pains in muscles,1.0,1
paralytic sensation in right arm,jerking pains in muscles,1.0,1
paralytic sensation in right arm,improved by motion,1.0,1
paralytic sensation in right arm,gouty inflammation of tendo achillis,1.0,1
paralytic sensation in right arm,eyes watery,1.0,1
paralytic sensation in right arm,cracking when stretching,1.0,1
paralytic sensation in right arm,iritis,1.0,1
paralytic sensation in right arm,chronic rheumatism of left elbow,1.0,1
paralytic sensation in right arm,episclerotitis,1.0,1
paralytic sensation in right arm,painful pressure in left side of back,1.0,1
paralytic sensation in right arm,pains in heels,1.0,1
paralytic sensation in right arm,aching in knee joints,1.0,1
paralytic sensation in right arm,sclerotitis,1.0,1
paralytic sensation in right arm,gouty pains in fingers,1.0,1
paralytic sensation in right arm,cracking in cervical vertebrae,1.0,1
paralytic sensation in right arm,aching in every joint of hands,1.0,1
paralytic sensation in right arm,gouty pains in finger joints,1.0,1
paralytic sensation in right arm,lancinating pain in small of back,1.0,1
paralytic sensation in right arm,rheumatic affections of eyes,1.0,1
paralytic sensation in right arm,worse in damp weather,1.0,1
paralytic sensation in right arm,hydrogenoid constitution,1.0,1
paralytic sensation in right arm,tearing pain in toes,1.0,1
paralytic sensation in right arm,tearing pain in soles,1.0,1
rheumatic affections of eyes,tearing in left side of back,1.0,1
rheumatic affections of eyes,gouty nodosities,1.0,1
rheumatic affections of eyes,eyes burn,1.0,1
rheumatic affections of eyes,warts,1.0,1
rheumatic affections of eyes,sticking in left side of back,1.0,1
rheumatic affections of eyes,rheumatism after gonorrhea,1.0,1
rheumatic affections of eyes,fig warts,1.0,1
rheumatic affections of eyes,chronic sclerotitis,1.0,1
rheumatic affections of eyes,rheumatism after suppressed gonorrhea,1.0,1
rheumatic affections of eyes,tearing pain in hands,1.0,1
rheumatic affections of eyes,sycotic conditions,1.0,1
rheumatic affections of eyes,gouty pains in big toe,1.0,1
rheumatic affections of eyes,stinging pain in left elbow,1.0,1
rheumatic affections of eyes,sweat only on uncovered parts,1.0,1
rheumatic affections of eyes,tearing pains in muscles,1.0,1
rheumatic affections of eyes,jerking pains in muscles,1.0,1
rheumatic affections of eyes,improved by motion,1.0,1
rheumatic affections of eyes,paralytic sensation in right arm,1.0,1
rheumatic affections of eyes,gouty inflammation of tendo achillis,1.0,1
rheumatic affections of eyes,eyes watery,1.0,1
rheumatic affections of eyes,cracking when stretching,1.0,1
rheumatic affections of eyes,iritis,1.0,1
rheumatic affections of eyes,chronic rheumatism of left elbow,1.0,1
rheumatic affections of eyes,episclerotitis,1.0,1
rheumatic affections of eyes,painful pressure in left side of back,1.0,1
rheumatic affections of eyes,pains in heels,1.0,1
rheumatic affections of eyes,aching in knee joints,1.0,1
rheumatic affections of eyes,sclerotitis,1.0,1
rheumatic affections of eyes,gouty pains in fingers,1.0,1
rheumatic affections of eyes,cracking in cervical vertebrae,1.0,1
rheumatic affections of eyes,aching in every joint of hands,1.0,1
rheumatic affections of eyes,gouty pains in finger joints,1.0,1
rheumatic affections of eyes,lancinating pain in small of back,1.0,1
rheumatic affections of eyes,worse in damp weather,1.0,1
rheumatic affections of eyes,hydrogenoid constitution,1.0,1
rheumatic affections of eyes,tearing pain in toes,1.0,1
rheumatic affections of eyes,tearing pain in soles,1.0,1
pains in heels,tearing in left side of back,1.0,1
pains in heels,gouty nodosities,1.0,1
pains in heels,eyes burn,1.0,1
pains in heels,warts,1.0,1
pains in heels,sticking in left side of back,1.0,1
pains in heels,rheumatism after gonorrhea,1.0,1
pains in heels,fig warts,1.0,1
pains in heels,chronic sclerotitis,1.0,1
pains in heels,rheumatism after suppressed gonorrhea,1.0,1
pains in heels,tearing pain in hands,1.0,1
pains in heels,sycotic conditions,1.0,1
pains in heels,gouty pains in big toe,1.0,1
pains in heels,stinging pain in left elbow,1.0,1
pains in heels,sweat only on uncovered parts,1.0,1
pains in heels,tearing pains in muscles,1.0,1
pains in heels,jerking pains in muscles,1.0,1
pains in heels,improved by motion,1.0,1
pains in heels,paralytic sensation in right arm,1.0,1
pains in heels,gouty inflammation of tendo achillis,1.0,1
pains in heels,eyes watery,1.0,1
pains in heels,cracking when stretching,1.0,1
pains in heels,iritis,1.0,1
