### Cluster 82 — Symptoms (58)
Symptom,Frequency
rigid fingers in mornings,1
swollen feet,2
swollen ankles,2
boring in olecranon,1
weight in right arm,1
gouty rheumatic affections,1
pressive drawing in loins at rest,stitches in coccyx,1.0,1
pressive drawing in loins at rest,restless legs,1.0,1
pressive drawing in loins at rest,pressive drawing in small of back at rest,1.0,1
pressive drawing in loins at rest,right arm hangs down no use,1.0,1
pressive drawing in loins at rest,pressive drawing passes off walking,1.0,1
pressive drawing in loins at rest,obstinate coryza,1.0,1
pressive drawing in loins at rest,pain in fingers,1.0,1
pressive drawing in loins at rest,useful in sedentary elderly women,1.0,1
pressive drawing in loins at rest,boring in knees,1.0,1
pressive drawing in loins at rest,cramps in right arm drawing backward,1.0,1
pressive drawing in loins at rest,rigid fingers at night,1.0,1
pressive drawing in loins at rest,gums bleed easily,1.0,1
pressive drawing in loins at rest,languor of lower limbs,1.0,1
pressive drawing in loins at rest,worse with wet applications,1.0,1
pressive drawing in loins at rest,pain in back of hand,1.0,1
pressive drawing in loins at rest,dyspnea,1.0,1
pressive drawing in loins at rest,useful in scrofulous children,1.0,1
pressive drawing in loins at rest,tearing in zygomas,1.0,1
pressive drawing in loins at rest,inimical to lachesis,1.0,1
pressive drawing in loins at rest,worse in winter,1.0,1
pressive drawing in loins at rest,epistaxis,1.0,1
pressive drawing in loins at rest,sprained wrist joint pain,1.0,1
pressive drawing in loins at rest,pain in nape worse right side,1.0,1
pressive drawing in loins at rest,tearing in limbs,1.0,1
pressive drawing in loins at rest,sleeping fingers,1.0,1
pressive drawing in loins at rest,pain in wrists,1.0,1
pressive drawing in loins at rest,legs go to sleep when standing,1.0,1
pressive drawing in loins at rest,headache worse in wet weather,1.0,1
pressive drawing in loins at rest,cramps in soles,1.0,1
pressive drawing in loins at rest,colic with urging to stool,1.0,1
pressive drawing in loins at rest,aversion to walking in open air,1.0,1
pressive drawing in loins at rest,pressing in stomach,1.0,1
pressive drawing in loins at rest,intense coldness in small of back,1.0,1
pressive drawing in loins at rest,drawing leg pain,1.0,1
pressive drawing in loins at rest,rigid fingers when grasping,1.0,1
pressive drawing in loins at rest,swollen hand,1.0,1
pressive drawing in loins at rest,restless feet,1.0,1
pressive drawing in loins at rest,tearing shoulder pain,1.0,1
pressive drawing in loins at rest,tearing tooth pain,1.0,1
pressive drawing in loins at rest,legs go to sleep when lying,1.0,1
pressive drawing in loins at rest,rigid arms in mornings,1.0,1
pressive drawing in loins at rest,headache worse in winter,1.0,1
pressive drawing in loins at rest,bruised shoulder pain,1.0,1
pressive drawing in loins at rest,swollen hands when hanging,1.0,1
pressive drawing in loins at rest,pain in thumbs,1.0,1
stitches in coccyx,rigid fingers in mornings,1.0,1
stitches in coccyx,swollen feet,1.0,1
stitches in coccyx,swollen ankles,1.0,1
stitches in coccyx,boring in olecranon,1.0,1
stitches in coccyx,weight in right arm,1.0,1
stitches in coccyx,gouty rheumatic affections,1.0,1
stitches in coccyx,rigid arms at night,1.0,1
stitches in coccyx,pain between scapulae,1.0,1
stitches in coccyx,rigid arms when grasping,1.0,1
stitches in coccyx,worse in wet weather,1.0,1
stitches in coccyx,headache with nausea,1.0,1
stitches in coccyx,stitches in soles,1.0,1
stitches in coccyx,restless legs,1.0,1
stitches in coccyx,pressive drawing in small of back at rest,1.0,1
stitches in coccyx,right arm hangs down no use,1.0,1
stitches in coccyx,pressive drawing passes off walking,1.0,1
stitches in coccyx,obstinate coryza,1.0,1
stitches in coccyx,pain in fingers,1.0,1
stitches in coccyx,useful in sedentary elderly women,1.0,1
