### Cluster 39 — Symptoms (28)
Symptom,Frequency
cramp-like drawing in hands,2
boring nose with finger,1
single small jerking stitches in other hand,2
noise like water running from throat to abdomen,1
white about the mouth,1
tearing jerking pain in middle of spine,2
intermitting form of rheumatism,1
drawing tearing pain along whole spine,2
pain in limbs,1
distortion of limbs,1
left leg semi-flexed on abdomen,1
spasmodic twitching of limbs,2
convulsion of extensor muscles,1
lancinating pain in upper spinal column,1
spasmodic contractions of hands,2
small of back pain not worse by stooping,1
cramp-like drawing in arms,2
pain in loins as after long standing,1
jerking of limbs,2
upper arm pain worse from motion,1
left leg semi-flexed on itself,1
paralytic pain in left thigh near knee,1
single small jerking stitches in one hand,2
boring pinching pains in upper arms,2
sprained feeling in wrist joint,1
ravenous hunger,1
lancinating pain toward right scapula,1
grinding teeth at night,1

### Top Remedies
Remedy,Symptoms_Covered
cina,28
opium,1

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies
left leg semi-flexed on abdomen,intermitting form of rheumatism,1.0,1
left leg semi-flexed on abdomen,drawing tearing pain along whole spine,1.0,1
left leg semi-flexed on abdomen,pain in limbs,1.0,1
left leg semi-flexed on abdomen,distortion of limbs,1.0,1
left leg semi-flexed on abdomen,spasmodic twitching of limbs,1.0,1
left leg semi-flexed on abdomen,convulsion of extensor muscles,1.0,1
left leg semi-flexed on abdomen,lancinating pain in upper spinal column,1.0,1
left leg semi-flexed on abdomen,spasmodic contractions of hands,1.0,1
left leg semi-flexed on abdomen,small of back pain not worse by stooping,1.0,1
left leg semi-flexed on abdomen,cramp-like drawing in arms,1.0,1
left leg semi-flexed on abdomen,pain in loins as after long standing,1.0,1
left leg semi-flexed on abdomen,jerking of limbs,1.0,1
left leg semi-flexed on abdomen,upper arm pain worse from motion,1.0,1
left leg semi-flexed on abdomen,left leg semi-flexed on itself,1.0,1
left leg semi-flexed on abdomen,paralytic pain in left thigh near knee,1.0,1
left leg semi-flexed on abdomen,single small jerking stitches in one hand,1.0,1
left leg semi-flexed on abdomen,boring pinching pains in upper arms,1.0,1
left leg semi-flexed on abdomen,sprained feeling in wrist joint,1.0,1
left leg semi-flexed on abdomen,ravenous hunger,1.0,1
left leg semi-flexed on abdomen,lancinating pain toward right scapula,1.0,1
left leg semi-flexed on abdomen,grinding teeth at night,1.0,1
tearing jerking pain in middle of spine,cramp-like drawing in hands,1.0,1
tearing jerking pain in middle of spine,boring nose with finger,1.0,1
tearing jerking pain in middle of spine,single small jerking stitches in other hand,1.0,1
tearing jerking pain in middle of spine,noise like water running from throat to abdomen,1.0,1
tearing jerking pain in middle of spine,white about the mouth,1.0,1
tearing jerking pain in middle of spine,intermitting form of rheumatism,1.0,1
tearing jerking pain in middle of spine,drawing tearing pain along whole spine,1.0,1
tearing jerking pain in middle of spine,pain in limbs,1.0,1
tearing jerking pain in middle of spine,distortion of limbs,1.0,1
