### Cluster 37 — Symptoms (44)
Symptom,Frequency
rigidity with pains,1
severe pains in loins,1
severe pains in back,1
drawing pains in joints of arms,1
severe drawing in sterno-cleidomastoid muscle,2
affects wrists,1
severe drawing in fingers,2
pain in feet,1
acrid leucorrhoea,1
sharp pain in knee joints,1
has to lift eyelids with hand,1
oppression of chest with pains,1
sensation as if uterus were congested,1
pain in toes,1
fullness in uterus,1
severe drawing in wrists,2
cutting in joints when closing hands,1
weakening leucorrhoea,1
pains remain only a short time in one place,1
very painful menses,1
knees weak when walking,1
spasmodic dysmenorrhoea,1
affects fingers,1
great heaviness of eyelids,1
associated with deranged female sexual system,1
flying pains in arms,1
rheumatic conditions of small joints,1
dull pains in lumbar region,1
menses too soon,1
fingers very stiff,1
affects ankles,1
rheumatism of finger joints,1
rheumatic conditions of pregnancy,1
pains shift to another place,1
affects toes,1
swelling of wrists,1
tension in uterus,1
rheumatism especially of small joints,1
tremulous weakness over whole body,2
drawing pains in joints of legs,1
rheumatic stiffness of nape of neck,2
rheumatism of wrists,3
pains shifting to nape of neck,1
pains shift to nape of neck,1

### Top Remedies
Remedy,Symptoms_Covered
caulophyllum,44
viola odorata,1
ferrum phosphoricum,1

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies
cutting in joints when closing hands,pains shifting to nape of neck,1.0,1
cutting in joints when closing hands,pains shift to nape of neck,1.0,1
associated with deranged female sexual system,rigidity with pains,1.0,1
associated with deranged female sexual system,severe pains in loins,1.0,1
associated with deranged female sexual system,severe pains in back,1.0,1
associated with deranged female sexual system,drawing pains in joints of arms,1.0,1
associated with deranged female sexual system,severe drawing in sterno-cleidomastoid muscle,1.0,1
associated with deranged female sexual system,affects wrists,1.0,1
associated with deranged female sexual system,severe drawing in fingers,1.0,1
associated with deranged female sexual system,pain in feet,1.0,1
associated with deranged female sexual system,acrid leucorrhoea,1.0,1
associated with deranged female sexual system,sharp pain in knee joints,1.0,1
associated with deranged female sexual system,has to lift eyelids with hand,1.0,1
associated with deranged female sexual system,oppression of chest with pains,1.0,1
associated with deranged female sexual system,sensation as if uterus were congested,1.0,1
associated with deranged female sexual system,pain in toes,1.0,1
associated with deranged female sexual system,fullness in uterus,1.0,1
associated with deranged female sexual system,severe drawing in wrists,1.0,1
associated with deranged female sexual system,cutting in joints when closing hands,1.0,1
associated with deranged female sexual system,weakening leucorrhoea,1.0,1
associated with deranged female sexual system,pains remain only a short time in one place,1.0,1
associated with deranged female sexual system,very painful menses,1.0,1
associated with deranged female sexual system,knees weak when walking,1.0,1
associated with deranged female sexual system,spasmodic dysmenorrhoea,1.0,1
associated with deranged female sexual system,affects fingers,1.0,1
associated with deranged female sexual system,great heaviness of eyelids,1.0,1
associated with deranged female sexual system,flying pains in arms,1.0,1
associated with deranged female sexual system,rheumatic conditions of small joints,1.0,1
associated with deranged female sexual system,dull pains in lumbar region,1.0,1
associated with deranged female sexual system,menses too soon,1.0,1
associated with deranged female sexual system,fingers very stiff,1.0,1
associated with deranged female sexual system,affects ankles,1.0,1
associated with deranged female sexual system,rheumatism of finger joints,1.0,1
associated with deranged female sexual system,rheumatic conditions of pregnancy,1.0,1
associated with deranged female sexual system,pains shift to another place,1.0,1
associated with deranged female sexual system,affects toes,1.0,1
associated with deranged female sexual system,swelling of wrists,1.0,1
associated with deranged female sexual system,tension in uterus,1.0,1
associated with deranged female sexual system,rheumatism especially of small joints,1.0,1
associated with deranged female sexual system,tremulous weakness over whole body,1.0,1
associated with deranged female sexual system,drawing pains in joints of legs,1.0,1
associated with deranged female sexual system,rheumatic stiffness of nape of neck,1.0,1
associated with deranged female sexual system,rheumatism of wrists,1.0,1
associated with deranged female sexual system,pains shifting to nape of neck,1.0,1
associated with deranged female sexual system,pains shift to nape of neck,1.0,1
