### Cluster 46 — Symptoms (39)
Symptom,Frequency
tearing pain in right arm,2
cramps in legs nightly,1
tearing in hips,1
loss of muscular power in small of back,1
menorrhagia,1
numb legs,1
muscle spasm,1
tearing pains in right hands,1
nervous temperaments with hysteria,1
left lower limbs most affected,1
tearing in nates,1
painful tension in lumbar muscles,1
tearing pains in right elbow,1
spasmodic cough,1
tearing pains in right hip joint,2
sexual dysfunction,1
sprained sensation in right shoulder,1
tearing in left shoulder joint,1
dull kidney pain,1
contraction in right thigh,1
rheumatic pains in right back side,1
cramps in hands when grasping,1
cramps in calves nightly,1
tearing in ankles,1
lancinating in thumb tips,1
weak fingers at night,1
tearing rheumatic pains in all limbs,1
burning in left scapula,1
lancinating in finger tips,1
tearing pains in right shoulder,1
gouty pains in left great toe,1
drawing in thumbs,1
stitches in small of back,2
right upper limbs most affected,1
tearing pain in left leg,1
tearing pains in right forearm,1
weary limbs,1
tearing in thumb tips,1
hysterical,1

### Top Remedies
Remedy,Symptoms_Covered
ambra grisea,39
chelidonium,1
niccolum,1

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies
menorrhagia,sexual dysfunction,1.0,1
menorrhagia,sprained sensation in right shoulder,1.0,1
menorrhagia,tearing pain in right arm,1.0,1
menorrhagia,tearing in left shoulder joint,1.0,1
menorrhagia,dull kidney pain,1.0,1
menorrhagia,contraction in right thigh,1.0,1
menorrhagia,rheumatic pains in right back side,1.0,1
menorrhagia,cramps in hands when grasping,1.0,1
menorrhagia,cramps in calves nightly,1.0,1
menorrhagia,tearing in ankles,1.0,1
menorrhagia,lancinating in thumb tips,1.0,1
menorrhagia,weak fingers at night,1.0,1
menorrhagia,tearing rheumatic pains in all limbs,1.0,1
menorrhagia,burning in left scapula,1.0,1
menorrhagia,lancinating in finger tips,1.0,1
menorrhagia,tearing pains in right shoulder,1.0,1
menorrhagia,gouty pains in left great toe,1.0,1
menorrhagia,drawing in thumbs,1.0,1
menorrhagia,stitches in small of back,1.0,1
menorrhagia,right upper limbs most affected,1.0,1
menorrhagia,tearing pain in left leg,1.0,1
menorrhagia,tearing pains in right forearm,1.0,1
menorrhagia,weary limbs,1.0,1
menorrhagia,tearing in thumb tips,1.0,1
menorrhagia,hysterical,1.0,1
dull kidney pain,cramps in legs nightly,1.0,1
dull kidney pain,tearing in hips,1.0,1
dull kidney pain,loss of muscular power in small of back,1.0,1
dull kidney pain,menorrhagia,1.0,1
dull kidney pain,numb legs,1.0,1
dull kidney pain,muscle spasm,1.0,1
dull kidney pain,tearing pains in right hands,1.0,1
dull kidney pain,nervous temperaments with hysteria,1.0,1
dull kidney pain,left lower limbs most affected,1.0,1
dull kidney pain,tearing in nates,1.0,1
dull kidney pain,painful tension in lumbar muscles,1.0,1
dull kidney pain,tearing pains in right elbow,1.0,1
dull kidney pain,spasmodic cough,1.0,1
dull kidney pain,tearing pains in right hip joint,1.0,1
dull kidney pain,sexual dysfunction,1.0,1
dull kidney pain,sprained sensation in right shoulder,1.0,1
dull kidney pain,tearing pain in right arm,1.0,1
dull kidney pain,tearing in left shoulder joint,1.0,1
