### Cluster 52 — Symptoms (25)
Symptom,Frequency
tarsal joints swollen,1
sciatica with contractions of hamstrings in chronic cases,1
all muscles are painful and heavy,1
stiffness and arthritic swellings,1
shortening contraction of muscles,1
great toe red with tearing and stinging,1
stitches in muscles and joints of hands and fingers,1
many and varied usually constitutional,1
children late in learning to walk,1
painful stiffness of neck,1
spine oversensitive to touch or pressure,1
tension and drawing,1
periodical gout attacks,1
sprained pain in ankles and knees,1
lameness in ankle joint,1
gnawing pains in knee,1
worse while straightening up,1
chronic rheumatism of joints,1
sensation as of a sprain in shoulder joint,1
pain in back from stooping,1
painful tension in bends of limbs,1
drawing pain in right thigh extending to knee,1
housemaid’s knee,1
can move finger joints with difficulty,1
constantly moving limbs,1

### Top Remedies
Remedy,Symptoms_Covered
natrum muriaticum,25

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies
gnawing pains in knee,painful stiffness of neck,1.0,1
gnawing pains in knee,spine oversensitive to touch or pressure,1.0,1
gnawing pains in knee,tension and drawing,1.0,1
gnawing pains in knee,periodical gout attacks,1.0,1
gnawing pains in knee,sprained pain in ankles and knees,1.0,1
gnawing pains in knee,lameness in ankle joint,1.0,1
gnawing pains in knee,worse while straightening up,1.0,1
gnawing pains in knee,chronic rheumatism of joints,1.0,1
gnawing pains in knee,sensation as of a sprain in shoulder joint,1.0,1
gnawing pains in knee,pain in back from stooping,1.0,1
gnawing pains in knee,painful tension in bends of limbs,1.0,1
gnawing pains in knee,drawing pain in right thigh extending to knee,1.0,1
gnawing pains in knee,housemaid’s knee,1.0,1
gnawing pains in knee,can move finger joints with difficulty,1.0,1
gnawing pains in knee,constantly moving limbs,1.0,1
sensation as of a sprain in shoulder joint,tarsal joints swollen,1.0,1
sensation as of a sprain in shoulder joint,sciatica with contractions of hamstrings in chronic cases,1.0,1
sensation as of a sprain in shoulder joint,all muscles are painful and heavy,1.0,1
sensation as of a sprain in shoulder joint,stiffness and arthritic swellings,1.0,1
sensation as of a sprain in shoulder joint,shortening contraction of muscles,1.0,1
sensation as of a sprain in shoulder joint,great toe red with tearing and stinging,1.0,1
sensation as of a sprain in shoulder joint,stitches in muscles and joints of hands and fingers,1.0,1
sensation as of a sprain in shoulder joint,many and varied usually constitutional,1.0,1
sensation as of a sprain in shoulder joint,children late in learning to walk,1.0,1
sensation as of a sprain in shoulder joint,painful stiffness of neck,1.0,1
sensation as of a sprain in shoulder joint,spine oversensitive to touch or pressure,1.0,1
sensation as of a sprain in shoulder joint,tension and drawing,1.0,1
sensation as of a sprain in shoulder joint,periodical gout attacks,1.0,1
sensation as of a sprain in shoulder joint,sprained pain in ankles and knees,1.0,1
sensation as of a sprain in shoulder joint,lameness in ankle joint,1.0,1
sensation as of a sprain in shoulder joint,gnawing pains in knee,1.0,1
sensation as of a sprain in shoulder joint,worse while straightening up,1.0,1
sensation as of a sprain in shoulder joint,chronic rheumatism of joints,1.0,1
sensation as of a sprain in shoulder joint,pain in back from stooping,1.0,1
sensation as of a sprain in shoulder joint,painful tension in bends of limbs,1.0,1
sensation as of a sprain in shoulder joint,drawing pain in right thigh extending to knee,1.0,1
sensation as of a sprain in shoulder joint,housemaid’s knee,1.0,1
sensation as of a sprain in shoulder joint,can move finger joints with difficulty,1.0,1
sensation as of a sprain in shoulder joint,constantly moving limbs,1.0,1
chronic rheumatism of joints,tarsal joints swollen,1.0,1
chronic rheumatism of joints,sciatica with contractions of hamstrings in chronic cases,1.0,1
chronic rheumatism of joints,all muscles are painful and heavy,1.0,1
chronic rheumatism of joints,stiffness and arthritic swellings,1.0,1
chronic rheumatism of joints,shortening contraction of muscles,1.0,1
chronic rheumatism of joints,great toe red with tearing and stinging,1.0,1
chronic rheumatism of joints,stitches in muscles and joints of hands and fingers,1.0,1
chronic rheumatism of joints,many and varied usually constitutional,1.0,1
chronic rheumatism of joints,children late in learning to walk,1.0,1
chronic rheumatism of joints,painful stiffness of neck,1.0,1
chronic rheumatism of joints,spine oversensitive to touch or pressure,1.0,1
chronic rheumatism of joints,tension and drawing,1.0,1
chronic rheumatism of joints,periodical gout attacks,1.0,1
chronic rheumatism of joints,sprained pain in ankles and knees,1.0,1
chronic rheumatism of joints,lameness in ankle joint,1.0,1
chronic rheumatism of joints,gnawing pains in knee,1.0,1
chronic rheumatism of joints,worse while straightening up,1.0,1
chronic rheumatism of joints,sensation as of a sprain in shoulder joint,1.0,1
chronic rheumatism of joints,pain in back from stooping,1.0,1
chronic rheumatism of joints,painful tension in bends of limbs,1.0,1
chronic rheumatism of joints,drawing pain in right thigh extending to knee,1.0,1
chronic rheumatism of joints,housemaid’s knee,1.0,1
chronic rheumatism of joints,can move finger joints with difficulty,1.0,1
chronic rheumatism of joints,constantly moving limbs,1.0,1
constantly moving limbs,tarsal joints swollen,1.0,1
constantly moving limbs,sciatica with contractions of hamstrings in chronic cases,1.0,1
constantly moving limbs,all muscles are painful and heavy,1.0,1
constantly moving limbs,stiffness and arthritic swellings,1.0,1
constantly moving limbs,shortening contraction of muscles,1.0,1
constantly moving limbs,great toe red with tearing and stinging,1.0,1
constantly moving limbs,stitches in muscles and joints of hands and fingers,1.0,1
constantly moving limbs,many and varied usually constitutional,1.0,1
constantly moving limbs,children late in learning to walk,1.0,1
constantly moving limbs,painful stiffness of neck,1.0,1
constantly moving limbs,spine oversensitive to touch or pressure,1.0,1
constantly moving limbs,tension and drawing,1.0,1
constantly moving limbs,periodical gout attacks,1.0,1
constantly moving limbs,sprained pain in ankles and knees,1.0,1
constantly moving limbs,lameness in ankle joint,1.0,1
constantly moving limbs,gnawing pains in knee,1.0,1
constantly moving limbs,worse while straightening up,1.0,1
constantly moving limbs,chronic rheumatism of joints,1.0,1
constantly moving limbs,sensation as of a sprain in shoulder joint,1.0,1
constantly moving limbs,pain in back from stooping,1.0,1
constantly moving limbs,painful tension in bends of limbs,1.0,1
constantly moving limbs,drawing pain in right thigh extending to knee,1.0,1
constantly moving limbs,housemaid’s knee,1.0,1
constantly moving limbs,can move finger joints with difficulty,1.0,1
children late in learning to walk,tarsal joints swollen,1.0,1
children late in learning to walk,sciatica with contractions of hamstrings in chronic cases,1.0,1
children late in learning to walk,all muscles are painful and heavy,1.0,1
children late in learning to walk,stiffness and arthritic swellings,1.0,1
children late in learning to walk,shortening contraction of muscles,1.0,1
children late in learning to walk,great toe red with tearing and stinging,1.0,1
children late in learning to walk,stitches in muscles and joints of hands and fingers,1.0,1
children late in learning to walk,many and varied usually constitutional,1.0,1
children late in learning to walk,painful stiffness of neck,1.0,1
children late in learning to walk,spine oversensitive to touch or pressure,1.0,1
children late in learning to walk,tension and drawing,1.0,1
children late in learning to walk,periodical gout attacks,1.0,1
children late in learning to walk,sprained pain in ankles and knees,1.0,1
children late in learning to walk,lameness in ankle joint,1.0,1
children late in learning to walk,gnawing pains in knee,1.0,1
children late in learning to walk,worse while straightening up,1.0,1
children late in learning to walk,chronic rheumatism of joints,1.0,1
children late in learning to walk,sensation as of a sprain in shoulder joint,1.0,1
children late in learning to walk,pain in back from stooping,1.0,1
children late in learning to walk,painful tension in bends of limbs,1.0,1
children late in learning to walk,drawing pain in right thigh extending to knee,1.0,1
children late in learning to walk,housemaid’s knee,1.0,1
children late in learning to walk,can move finger joints with difficulty,1.0,1
children late in learning to walk,constantly moving limbs,1.0,1
tension and drawing,tarsal joints swollen,1.0,1
tension and drawing,sciatica with contractions of hamstrings in chronic cases,1.0,1
tension and drawing,all muscles are painful and heavy,1.0,1
tension and drawing,stiffness and arthritic swellings,1.0,1
tension and drawing,shortening contraction of muscles,1.0,1
tension and drawing,great toe red with tearing and stinging,1.0,1
tension and drawing,stitches in muscles and joints of hands and fingers,1.0,1
tension and drawing,many and varied usually constitutional,1.0,1
tension and drawing,children late in learning to walk,1.0,1
tension and drawing,painful stiffness of neck,1.0,1
tension and drawing,spine oversensitive to touch or pressure,1.0,1
tension and drawing,periodical gout attacks,1.0,1
tension and drawing,sprained pain in ankles and knees,1.0,1
tension and drawing,lameness in ankle joint,1.0,1
tension and drawing,gnawing pains in knee,1.0,1
tension and drawing,worse while straightening up,1.0,1
tension and drawing,chronic rheumatism of joints,1.0,1
tension and drawing,sensation as of a sprain in shoulder joint,1.0,1
tension and drawing,pain in back from stooping,1.0,1
tension and drawing,painful tension in bends of limbs,1.0,1
tension and drawing,drawing pain in right thigh extending to knee,1.0,1
tension and drawing,housemaid’s knee,1.0,1
tension and drawing,can move finger joints with difficulty,1.0,1
tension and drawing,constantly moving limbs,1.0,1
great toe red with tearing and stinging,tarsal joints swollen,1.0,1
great toe red with tearing and stinging,sciatica with contractions of hamstrings in chronic cases,1.0,1
great toe red with tearing and stinging,all muscles are painful and heavy,1.0,1
great toe red with tearing and stinging,stiffness and arthritic swellings,1.0,1
great toe red with tearing and stinging,shortening contraction of muscles,1.0,1
great toe red with tearing and stinging,stitches in muscles and joints of hands and fingers,1.0,1
great toe red with tearing and stinging,many and varied usually constitutional,1.0,1
great toe red with tearing and stinging,children late in learning to walk,1.0,1
great toe red with tearing and stinging,painful stiffness of neck,1.0,1
great toe red with tearing and stinging,spine oversensitive to touch or pressure,1.0,1
great toe red with tearing and stinging,tension and drawing,1.0,1
great toe red with tearing and stinging,periodical gout attacks,1.0,1
great toe red with tearing and stinging,sprained pain in ankles and knees,1.0,1
great toe red with tearing and stinging,lameness in ankle joint,1.0,1
great toe red with tearing and stinging,gnawing pains in knee,1.0,1
great toe red with tearing and stinging,worse while straightening up,1.0,1
great toe red with tearing and stinging,chronic rheumatism of joints,1.0,1
great toe red with tearing and stinging,sensation as of a sprain in shoulder joint,1.0,1
great toe red with tearing and stinging,pain in back from stooping,1.0,1
great toe red with tearing and stinging,painful tension in bends of limbs,1.0,1
great toe red with tearing and stinging,drawing pain in right thigh extending to knee,1.0,1
great toe red with tearing and stinging,housemaid’s knee,1.0,1
great toe red with tearing and stinging,can move finger joints with difficulty,1.0,1
great toe red with tearing and stinging,constantly moving limbs,1.0,1
spine oversensitive to touch or pressure,tarsal joints swollen,1.0,1
spine oversensitive to touch or pressure,sciatica with contractions of hamstrings in chronic cases,1.0,1
spine oversensitive to touch or pressure,all muscles are painful and heavy,1.0,1
spine oversensitive to touch or pressure,stiffness and arthritic swellings,1.0,1
spine oversensitive to touch or pressure,shortening contraction of muscles,1.0,1
spine oversensitive to touch or pressure,great toe red with tearing and stinging,1.0,1
spine oversensitive to touch or pressure,stitches in muscles and joints of hands and fingers,1.0,1
spine oversensitive to touch or pressure,many and varied usually constitutional,1.0,1
spine oversensitive to touch or pressure,children late in learning to walk,1.0,1
spine oversensitive to touch or pressure,painful stiffness of neck,1.0,1
spine oversensitive to touch or pressure,tension and drawing,1.0,1
spine oversensitive to touch or pressure,periodical gout attacks,1.0,1
spine oversensitive to touch or pressure,sprained pain in ankles and knees,1.0,1
spine oversensitive to touch or pressure,lameness in ankle joint,1.0,1
spine oversensitive to touch or pressure,gnawing pains in knee,1.0,1
spine oversensitive to touch or pressure,worse while straightening up,1.0,1
spine oversensitive to touch or pressure,chronic rheumatism of joints,1.0,1
spine oversensitive to touch or pressure,sensation as of a sprain in shoulder joint,1.0,1
spine oversensitive to touch or pressure,pain in back from stooping,1.0,1
spine oversensitive to touch or pressure,painful tension in bends of limbs,1.0,1
spine oversensitive to touch or pressure,drawing pain in right thigh extending to knee,1.0,1
spine oversensitive to touch or pressure,housemaid’s knee,1.0,1
spine oversensitive to touch or pressure,can move finger joints with difficulty,1.0,1
spine oversensitive to touch or pressure,constantly moving limbs,1.0,1
can move finger joints with difficulty,tarsal joints swollen,1.0,1
can move finger joints with difficulty,sciatica with contractions of hamstrings in chronic cases,1.0,1
can move finger joints with difficulty,all muscles are painful and heavy,1.0,1
can move finger joints with difficulty,stiffness and arthritic swellings,1.0,1
can move finger joints with difficulty,shortening contraction of muscles,1.0,1
can move finger joints with difficulty,great toe red with tearing and stinging,1.0,1
can move finger joints with difficulty,stitches in muscles and joints of hands and fingers,1.0,1
can move finger joints with difficulty,many and varied usually constitutional,1.0,1
can move finger joints with difficulty,children late in learning to walk,1.0,1
can move finger joints with difficulty,painful stiffness of neck,1.0,1
can move finger joints with difficulty,spine oversensitive to touch or pressure,1.0,1
can move finger joints with difficulty,tension and drawing,1.0,1
can move finger joints with difficulty,periodical gout attacks,1.0,1
can move finger joints with difficulty,sprained pain in ankles and knees,1.0,1
can move finger joints with difficulty,lameness in ankle joint,1.0,1
can move finger joints with difficulty,gnawing pains in knee,1.0,1
can move finger joints with difficulty,worse while straightening up,1.0,1
can move finger joints with difficulty,chronic rheumatism of joints,1.0,1
can move finger joints with difficulty,sensation as of a sprain in shoulder joint,1.0,1
can move finger joints with difficulty,pain in back from stooping,1.0,1
can move finger joints with difficulty,painful tension in bends of limbs,1.0,1
can move finger joints with difficulty,drawing pain in right thigh extending to knee,1.0,1
can move finger joints with difficulty,housemaid’s knee,1.0,1
can move finger joints with difficulty,constantly moving limbs,1.0,1
